,file_path,emotion,emotional_intensity
5461,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IEO_SAD_HI.wav,sad,3
5462,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IEO_ANG_MD.wav,angry,2
5463,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_ANG_XX.wav,angry,2
5464,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_SAD_XX.wav,sad,2
5465,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_HAP_XX.wav,happy,2
5466,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IOM_SAD_XX.wav,sad,2
5467,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_ANG_XX.wav,angry,2
5468,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_NEU_XX.wav,neutral,2
5469,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_FEA_XX.wav,fearful,2
5470,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_NEU_XX.wav,neutral,2
5471,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_DIS_XX.wav,disgust,2
5472,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IOM_NEU_XX.wav,neutral,2
5473,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITS_SAD_XX.wav,sad,2
5474,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IOM_HAP_XX.wav,happy,2
5475,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_DIS_XX.wav,disgust,2
5476,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_FEA_XX.wav,fearful,2
5477,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_ITH_HAP_XX.wav,happy,2
5478,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_ANG_XX.wav,angry,2
5479,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_HAP_XX.wav,happy,2
5480,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_NEU_XX.wav,neutral,2
5481,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_FEA_XX.wav,fearful,2
5482,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_FEA_XX.wav,fearful,2
5483,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_ANG_XX.wav,angry,2
5484,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_SAD_XX.wav,sad,2
5485,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_SAD_XX.wav,sad,2
5486,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_HAP_XX.wav,happy,2
5487,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_DIS_XX.wav,disgust,2
5488,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_NEU_XX.wav,neutral,2
5489,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_DIS_XX.wav,disgust,2
5490,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_DIS_XX.wav,disgust,2
5491,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWL_NEU_XX.wav,neutral,2
5492,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_IWW_HAP_XX.wav,happy,2
5493,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_FEA_XX.wav,fearful,2
5494,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_ANG_XX.wav,angry,2
5495,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_ANG_XX.wav,angry,2
5496,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_HAP_XX.wav,happy,2
5497,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_NEU_XX.wav,neutral,2
5498,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_DIS_XX.wav,disgust,2
5499,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_DIS_XX.wav,disgust,2
5500,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_DIS_XX.wav,disgust,2
5501,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_SAD_XX.wav,sad,2
5502,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_FEA_XX.wav,fearful,2
5503,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_NEU_XX.wav,neutral,2
5504,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_HAP_XX.wav,happy,2
5505,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_FEA_XX.wav,fearful,2
5506,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_ANG_XX.wav,angry,2
5507,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_NEU_XX.wav,neutral,2
5508,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_ANG_XX.wav,angry,2
5509,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_ANG_XX.wav,angry,2
5510,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_DIS_XX.wav,disgust,2
5511,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_SAD_XX.wav,sad,2
5512,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_MTI_SAD_XX.wav,sad,2
5513,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_SAD_XX.wav,sad,2
5514,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_SAD_XX.wav,sad,2
5515,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TIE_NEU_XX.wav,neutral,2
5516,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TSI_HAP_XX.wav,happy,2
5517,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_HAP_XX.wav,happy,2
5518,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_ANG_XX.wav,angry,2
5519,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_FEA_XX.wav,fearful,2
5520,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_TAI_FEA_XX.wav,fearful,2
5521,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1031_WSI_DIS_XX.wav,disgust,2
5522,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_SAD_XX.wav,sad,2
5523,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_ANG_MD.wav,angry,2
5524,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_FEA_LO.wav,fearful,1
5525,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_HAP_XX.wav,happy,2
5526,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_SAD_HI.wav,sad,3
5527,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_DIS_LO.wav,disgust,1
5528,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_HAP_HI.wav,happy,3
5529,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_ANG_LO.wav,angry,1
5530,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_ANG_HI.wav,angry,3
5531,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_HAP_MD.wav,happy,2
5532,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_HAP_LO.wav,happy,1
5533,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_NEU_XX.wav,neutral,2
5534,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_NEU_XX.wav,neutral,2
5535,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_DFA_FEA_XX.wav,fearful,2
5536,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_DIS_MD.wav,disgust,2
5537,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_FEA_MD.wav,fearful,2
5538,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_FEA_HI.wav,fearful,3
5539,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_DIS_HI.wav,disgust,3
5540,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_SAD_LO.wav,sad,1
5541,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_DIS_XX.wav,disgust,2
5542,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_NEU_XX.wav,neutral,2
5543,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_HAP_XX.wav,happy,2
5544,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_FEA_XX.wav,fearful,2
5545,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IEO_SAD_MD.wav,sad,2
5546,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_ANG_XX.wav,angry,2
5547,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_SAD_XX.wav,sad,2
5548,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_FEA_XX.wav,fearful,2
5549,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_SAD_XX.wav,sad,2
5550,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_HAP_XX.wav,happy,2
5551,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_SAD_XX.wav,sad,2
5552,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_FEA_XX.wav,fearful,2
5553,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_DIS_XX.wav,disgust,2
5554,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_HAP_XX.wav,happy,2
5555,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_DIS_XX.wav,disgust,2
5556,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_FEA_XX.wav,fearful,2
5557,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_HAP_XX.wav,happy,2
5558,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_NEU_XX.wav,neutral,2
5559,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_NEU_XX.wav,neutral,2
5560,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_ANG_XX.wav,angry,2
5561,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITS_NEU_XX.wav,neutral,2
5562,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_ANG_XX.wav,angry,2
5563,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWL_DIS_XX.wav,disgust,2
5564,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IOM_SAD_XX.wav,sad,2
5565,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_ITH_ANG_XX.wav,angry,2
5566,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_SAD_XX.wav,sad,2
5567,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_ANG_XX.wav,angry,2
5568,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_FEA_XX.wav,fearful,2
5569,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_FEA_XX.wav,fearful,2
5570,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_HAP_XX.wav,happy,2
5571,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_ANG_XX.wav,angry,2
5572,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_HAP_XX.wav,happy,2
5573,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_DIS_XX.wav,disgust,2
5574,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_FEA_XX.wav,fearful,2
5575,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_FEA_XX.wav,fearful,2
5576,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_ANG_XX.wav,angry,2
5577,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_HAP_XX.wav,happy,2
5578,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_DIS_XX.wav,disgust,2
5579,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_DIS_XX.wav,disgust,2
5580,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_NEU_XX.wav,neutral,2
5581,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_NEU_XX.wav,neutral,2
5582,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_MTI_NEU_XX.wav,neutral,2
5583,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_SAD_XX.wav,sad,2
5584,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_SAD_XX.wav,sad,2
5585,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_IWW_ANG_XX.wav,angry,2
5586,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TAI_DIS_XX.wav,disgust,2
5587,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_ANG_XX.wav,angry,2
5588,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_NEU_XX.wav,neutral,2
5589,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_HAP_XX.wav,happy,2
5590,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_HAP_XX.wav,happy,2
5591,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_FEA_XX.wav,fearful,2
5592,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_NEU_XX.wav,neutral,2
5593,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_DIS_XX.wav,disgust,2
5594,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_NEU_XX.wav,neutral,2
5595,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_FEA_XX.wav,fearful,2
5596,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_DIS_XX.wav,disgust,2
5597,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_WSI_SAD_XX.wav,sad,2
5598,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_SAD_XX.wav,sad,2
5599,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_SAD_XX.wav,sad,2
5600,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TIE_HAP_XX.wav,happy,2
5601,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1032_TSI_ANG_XX.wav,angry,2
5602,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_ANG_HI.wav,angry,3
5603,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_ANG_MD.wav,angry,2
5604,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_ANG_LO.wav,angry,1
5605,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_HAP_MD.wav,happy,2
5606,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_HAP_HI.wav,happy,3
5607,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_HAP_LO.wav,happy,1
5608,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_NEU_XX.wav,neutral,2
5609,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_SAD_HI.wav,sad,3
5610,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_ANG_XX.wav,angry,2
5611,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_NEU_XX.wav,neutral,2
5612,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_DIS_MD.wav,disgust,2
5613,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_FEA_XX.wav,fearful,2
5614,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_HAP_XX.wav,happy,2
5615,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_FEA_MD.wav,fearful,2
5616,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_DIS_LO.wav,disgust,1
5617,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_DIS_XX.wav,disgust,2
5618,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_DFA_SAD_XX.wav,sad,2
5619,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_DIS_HI.wav,disgust,3
5620,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_FEA_LO.wav,fearful,1
5621,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_FEA_HI.wav,fearful,3
5622,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_SAD_LO.wav,sad,1
5623,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_FEA_XX.wav,fearful,2
5624,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_NEU_XX.wav,neutral,2
5625,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_DIS_XX.wav,disgust,2
5626,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_HAP_XX.wav,happy,2
5627,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_SAD_XX.wav,sad,2
5628,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_DIS_XX.wav,disgust,2
5629,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_HAP_XX.wav,happy,2
5630,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_ANG_XX.wav,angry,2
5631,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_DIS_XX.wav,disgust,2
5632,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_NEU_XX.wav,neutral,2
5633,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_ANG_XX.wav,angry,2
5634,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_HAP_XX.wav,happy,2
5635,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IEO_SAD_MD.wav,sad,2
5636,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_FEA_XX.wav,fearful,2
5637,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITH_ANG_XX.wav,angry,2
5638,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_FEA_XX.wav,fearful,2
5639,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IOM_SAD_XX.wav,sad,2
5640,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_DIS_XX.wav,disgust,2
5641,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_SAD_XX.wav,sad,2
5642,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_FEA_XX.wav,fearful,2
5643,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_SAD_XX.wav,sad,2
5644,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_ANG_XX.wav,angry,2
5645,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_SAD_XX.wav,sad,2
5646,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_SAD_XX.wav,sad,2
5647,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_ANG_XX.wav,angry,2
5648,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_FEA_XX.wav,fearful,2
5649,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_FEA_XX.wav,fearful,2
5650,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_NEU_XX.wav,neutral,2
5651,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_HAP_XX.wav,happy,2
5652,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_DIS_XX.wav,disgust,2
5653,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_HAP_XX.wav,happy,2
5654,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_DIS_XX.wav,disgust,2
5655,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_ITS_NEU_XX.wav,neutral,2
5656,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_HAP_XX.wav,happy,2
5657,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_DIS_XX.wav,disgust,2
5658,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_ANG_XX.wav,angry,2
5659,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_MTI_FEA_XX.wav,fearful,2
5660,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_NEU_XX.wav,neutral,2
5661,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWW_ANG_XX.wav,angry,2
5662,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_IWL_NEU_XX.wav,neutral,2
5663,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_ANG_XX.wav,angry,2
5664,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_FEA_XX.wav,fearful,2
5665,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_NEU_XX.wav,neutral,2
5666,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_ANG_XX.wav,angry,2
5667,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_NEU_XX.wav,neutral,2
5668,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_HAP_XX.wav,happy,2
5669,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_WSI_DIS_XX.wav,disgust,2
5670,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_DIS_XX.wav,disgust,2
5671,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_SAD_XX.wav,sad,2
5672,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_SAD_XX.wav,sad,2
5673,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_DIS_XX.wav,disgust,2
5674,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_FEA_XX.wav,fearful,2
5675,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TSI_SAD_XX.wav,sad,2
5676,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TAI_HAP_XX.wav,happy,2
5677,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_NEU_XX.wav,neutral,2
5678,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_TIE_HAP_XX.wav,happy,2
5679,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_WSI_ANG_XX.wav,angry,2
5680,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_DFA_DIS_XX.wav,disgust,2
5681,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_ANG_MD.wav,angry,2
5682,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_SAD_LO.wav,sad,1
5683,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1033_WSI_HAP_XX.wav,happy,2
5684,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_DIS_MD.wav,disgust,2
5685,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_DFA_NEU_XX.wav,neutral,2
5686,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_DIS_LO.wav,disgust,1
5687,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_SAD_MD.wav,sad,2
5688,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_FEA_HI.wav,fearful,3
5689,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_ANG_LO.wav,angry,1
5690,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_FEA_LO.wav,fearful,1
5691,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1034_IEO_ANG_HI.wav,angry,3
